season,gw,fpl_id,name,pos,team,price,proj_pts
2021-22,1,208,Amartey,DEF,LEI,4.0,2.181429164
2021-22,1,367,D Sanchez,DEF,TOT,4.5,1.695913002
2021-22,1,110,Lowton,DEF,BUR,4.5,3.236067587
2021-22,1,201,Evans,DEF,LEI,5.5,0.0
2021-22,1,243,Konate,DEF,LIV,5.5,1.523826012
2021-22,1,190,Llorente,DEF,LEE,4.5,0.651185715
2021-22,1,238,Gomez,DEF,LIV,5.0,1.152007203
2021-22,1,162,Mitchell,DEF,CRY,4.5,1.727980608
2021-22,1,360,Doherty,DEF,TOT,5.0,1.081232747
2021-22,1,488,Andersen,DEF,CRY,4.5,1.691849434
2021-22,1,224,Matip,DEF,LIV,5.0,2.270539951
2021-22,1,76,Jansson,DEF,BRE,4.5,2.405209572
2021-22,1,133,Christensen,DEF,CHE,5.0,1.562955719
2021-22,1,465,Fernandez,DEF,NEW,4.5,2.151531365
2021-22,1,483,Ajer,DEF,BRE,4.5,2.400538717
2021-22,1,58,Burn,DEF,BHA,4.5,1.118902982
2021-22,1,8,Mari,DEF,ARS,4.5,3.028482258
2021-22,1,165,Coleman,DEF,EVE,5.0,1.945727318
2021-22,1,178,Holgate,DEF,EVE,4.5,1.967477963
2021-22,1,184,Cooper,DEF,LEE,4.5,1.367344738
2021-22,1,147,Tomkins,DEF,CRY,4.5,1.235784336
2021-22,1,113,Taylor,DEF,BUR,4.5,1.942855235
2021-22,1,128,Zouma,DEF,CHE,5.5,1.130742169
2021-22,1,198,Struijk,DEF,LEE,4.5,1.251085868
2021-22,1,284,Lindelof,DEF,MUN,5.0,2.471611884
2021-22,1,150,Kouyate,DEF,CRY,4.5,1.304873079
2021-22,1,5,Cedric,DEF,ARS,4.5,1.000503439
2021-22,1,474,J Ward,DEF,CRY,4.5,1.541282917
2021-22,1,253,B Mendy,DEF,MCI,5.5,0.656637857
2021-22,1,396,Sierralta,DEF,WAT,4.5,1.957516493
2021-22,1,387,Troost-Ekong,DEF,WAT,4.5,2.173639378
2021-22,1,71,Lamptey,DEF,BHA,4.5,0.065635148
2021-22,1,14,Holding,DEF,ARS,4.5,0.165666364
2021-22,1,52,Young,DEF,AVL,5.0,1.084256158
2021-22,1,293,Clark,DEF,NEW,4.5,0.941103911
2021-22,1,89,Roerslev,DEF,BRE,4.5,2.067028796
2021-22,1,9,Bellerin,DEF,ARS,5.0,0.538265049
2021-22,1,424,Diop,DEF,WHU,4.5,1.747805176
2021-22,1,90,M Sorensen,DEF,BRE,4.5,1.038424556
2021-22,1,319,Hanley,DEF,NOR,4.5,0.079179744
2021-22,1,338,J Stephens,DEF,SOU,4.5,1.66393675
2021-22,1,364,Ben T Davies,DEF,TOT,4.5,0.705109393
2021-22,1,194,Koch,DEF,LEE,4.5,1.178212932
2021-22,1,390,Masina,DEF,WAT,4.5,2.093875737
2021-22,1,382,Femenia,DEF,WAT,4.5,0.773800491
2021-22,1,219,Thomas,DEF,LEI,4.5,0.881256279
2021-22,1,36,Hause,DEF,AVL,4.5,0.433251111
2021-22,1,303,Krafth,DEF,NEW,4.5,0.717230411
2021-22,1,326,Aarons,DEF,NOR,4.5,1.607071467
2021-22,1,501,M Sarr,DEF,CHE,5.0,0.392595504
2021-22,1,301,Dummett,DEF,NEW,4.5,0.068453121
2021-22,1,491,Livramento,DEF,SOU,4.0,0.589597402
2021-22,1,377,Rose,DEF,WAT,4.5,1.931048656
2021-22,1,286,Bailly,DEF,MUN,5.0,0.532842274
2021-22,1,384,Kabasele,DEF,WAT,4.5,0.833294785
2021-22,1,279,Telles,DEF,MUN,5.0,0.074395624
2021-22,1,477,Guehi,DEF,CRY,4.5,0.365880443
2021-22,1,510,Dalot,DEF,MUN,4.5,0.3073294
2021-22,1,425,Johnson,DEF,WHU,4.0,0.793559232
2021-22,1,311,Lewis,DEF,NEW,4.5,0.663639959
2021-22,1,56,Duffy,DEF,BHA,4.0,0.526580057
2021-22,1,439,Kilman,DEF,WOL,4.5,0.475307232
2021-22,1,417,Masuaku,DEF,WHU,4.5,0.182275782
2021-22,1,374,Rodon,DEF,TOT,4.5,0.229114893
2021-22,1,351,Salisu,DEF,SOU,4.5,1.292813686
2021-22,1,290,B Williams,DEF,MUN,4.0,0.375459329
2021-22,1,283,Tuanzebe,DEF,AVL,4.5,0.336569232
2021-22,1,379,Cathcart,DEF,WAT,4.5,1.151257007
2021-22,1,139,Ampadu,DEF,CHE,4.5,0.196330417
2021-22,1,99,Bardsley,DEF,BUR,4.0,1.249127066
2021-22,1,302,Manquillo,DEF,NEW,4.0,0.120932712
2021-22,1,87,Goode,DEF,BRE,4.0,0.370174085
2021-22,1,246,N Williams,DEF,LIV,4.0,0.155279272
2021-22,1,368,Sessegnon,DEF,TOT,4.5,0.01878519
2021-22,1,83,Henry,DEF,BRE,4.5,0.260225595
2021-22,1,371,Tanganga,DEF,TOT,4.5,0.157255627
2021-22,1,158,Jach,DEF,CRY,4.5,0.261319615
2021-22,1,446,Mosquera,DEF,WOL,4.5,0.045633043
2021-22,1,11,Kolasinac,DEF,ARS,4.5,0.150802884
2021-22,1,432,Marcal,DEF,WOL,4.5,0.637482441
2021-22,1,103,K Long,DEF,BUR,4.0,0.298583308
2021-22,1,46,Guilbert,DEF,AVL,4.5,0.138615479
2021-22,1,218,Justin,DEF,LEI,5.0,0.0
2021-22,1,410,Reid,DEF,WHU,4.0,0.134766746
2021-22,1,241,N Phillips,DEF,LIV,4.5,0.045086418
2021-22,1,247,R Williams,DEF,LIV,4.5,0.042134818
2021-22,1,321,Byram,DEF,NOR,4.5,0.324374752
2021-22,1,498,Thompson,DEF,BRE,4.5,0.117394748
2021-22,1,466,Tavares,DEF,ARS,4.5,0.033629483
2021-22,1,248,Ben K Davies,DEF,LIV,4.0,0.007510938
2021-22,1,493,Clyne,DEF,CRY,4.5,0.555472279
2021-22,1,68,Bernardo,DEF,BHA,4.0,0.0
2021-22,1,220,Fofana,DEF,LEI,4.5,0.0
2021-22,1,24,Mavropanos,DEF,ARS,4.5,0.0
2021-22,1,27,Saliba,DEF,ARS,4.5,0.0
2021-22,1,31,Engels,DEF,AVL,4.5,0.0
2021-22,1,161,Ferguson,DEF,CRY,4.5,0.0
2021-22,1,401,Wilmot,DEF,WAT,4.5,0.0
2021-22,1,433,Jonny,DEF,WOL,4.5,0.0
2021-22,1,451,Collins,DEF,BUR,4.5,0.0
2021-22,1,355,Alderweireld,DEF,TOT,5.0,0.0
2021-22,1,502,Kenny,DEF,EVE,4.5,0.028715044
2021-22,1,454,Pollock,DEF,WAT,4.0,0.117461452
2021-22,1,443,Hoever,DEF,WOL,4.0,0.262804501
2021-22,1,151,Kelly,DEF,CRY,4.0,0.079120517
2021-22,1,521,Alves,DEF,WHU,4.0,0.021578581
2021-22,1,400,Ngakia,DEF,WAT,4.5,0.452959333
2021-22,1,515,Mumba,DEF,NOR,4.0,0.030190575
2021-22,1,415,Fredericks,DEF,WHU,4.5,0.421731217
2021-22,1,398,Navarro,DEF,WAT,4.0,0.195611576
2021-22,1,456,Gibson,DEF,NOR,4.5,0.573654395
2021-22,1,100,Pieters,DEF,BUR,4.5,0.577786233
2021-22,1,457,Giannoulis,DEF,NOR,4.5,0.629919908
2021-22,1,327,J Sorensen,DEF,NOR,4.5,1.379524854
2021-22,1,331,Omobamidele,DEF,NOR,4.0,1.301869091
2021-22,1,324,Zimmermann,DEF,NOR,4.5,1.090853697
2021-22,1,233,Salah,MID,LIV,12.5,6.705806114
2021-22,1,277,Fernandes,MID,MUN,12.0,5.670904877
2021-22,1,230,Mane,MID,LIV,12.0,5.737239162
2021-22,1,254,Mahrez,MID,MCI,9.0,4.581067438
2021-22,1,359,Son,MID,TOT,10.0,3.826177723
2021-22,1,255,Sterling,MID,MCI,11.0,3.153455902
2021-22,1,196,Raphinha,MID,LEE,6.5,3.221928694
2021-22,1,289,Greenwood,MID,MUN,7.5,4.71236226
2021-22,1,485,Sancho,MID,MUN,9.5,4.519234296
2021-22,1,240,Jota,MID,LIV,7.5,4.824025865
2021-22,1,399,I Sarr,MID,WAT,6.0,4.274435607
2021-22,1,251,De Bruyne,MID,MCI,12.0,0.304146548
2021-22,1,55,Gross,MID,BHA,6.0,3.710447781
2021-22,1,154,Zaha,MID,CRY,7.0,2.903325137
2021-22,1,64,Trossard,MID,BHA,6.5,3.479345314
2021-22,1,422,Soucek,MID,WHU,6.0,3.566627846
2021-22,1,250,Gundogan,MID,MCI,7.5,3.899628936
2021-22,1,341,Ward-Prowse,MID,SOU,6.5,3.330339143
2021-22,1,267,Harrison,MID,LEE,6.0,2.863871941
2021-22,1,363,Alli,MID,TOT,6.5,2.911103249
2021-22,1,215,H Barnes,MID,LEI,7.0,3.360274017
2021-22,1,420,Bowen,MID,WHU,6.5,3.521997296
2021-22,1,166,James Rodriguez,MID,EVE,7.0,3.057444828
2021-22,1,138,Mount,MID,CHE,7.5,2.865421997
2021-22,1,212,Maddison,MID,LEI,7.0,3.243044521
2021-22,1,272,Pogba,MID,MUN,7.5,3.6915819
2021-22,1,210,Tielemans,MID,LEI,6.5,3.336547987
2021-22,1,137,Pulisic,MID,CHE,8.0,4.165998044
2021-22,1,423,Fornals,MID,WHU,6.0,3.217353028
2021-22,1,268,Torres,MID,MCI,7.0,3.428212861
2021-22,1,22,Saka,MID,ARS,6.5,3.174668875
2021-22,1,419,Benrahma,MID,WHU,6.0,3.357932273
2021-22,1,188,Dallas,MID,LEE,5.5,2.741747908
2021-22,1,141,Havertz,MID,CHE,8.5,4.374793138
2021-22,1,17,Pepe,MID,ARS,7.5,3.167530803
2021-22,1,435,A Traore,MID,WOL,6.0,2.881792039
2021-22,1,461,Trincao,MID,WOL,6.0,2.903342791
2021-22,1,173,Doucoure,MID,EVE,5.5,3.075229515
2021-22,1,33,Grealish,MID,MCI,8.0,2.265875594
2021-22,1,43,Buendia,MID,AVL,6.5,1.930373128
2021-22,1,118,McNeil,MID,BUR,6.0,3.051847552
2021-22,1,60,March,MID,BHA,5.5,2.896784524
2021-22,1,19,Willock,MID,NEW,6.0,2.92338418
2021-22,1,32,B Traore,MID,AVL,6.0,3.816540078
2021-22,1,96,Mbeumo,MID,BRE,5.5,3.035027698
2021-22,1,211,Perez,MID,LEI,6.0,2.476674965
2021-22,1,107,Westwood,MID,BUR,5.5,2.957478576
2021-22,1,421,Rice,MID,WHU,5.0,2.855420718
2021-22,1,42,El Ghazi,MID,AVL,6.0,4.023292915
2021-22,1,291,Shelvey,MID,NEW,5.5,1.933370578
2021-22,1,261,B Silva,MID,MCI,7.0,3.120248406
2021-22,1,35,McGinn,MID,AVL,6.0,2.848318368
2021-22,1,308,Almiron,MID,NEW,5.5,2.307320257
2021-22,1,81,Canos,MID,BRE,5.5,2.864496649
2021-22,1,152,Milivojevic,MID,CRY,5.5,2.159885284
2021-22,1,304,Murphy,MID,NEW,5.0,2.479615714
2021-22,1,123,Jorginho,MID,CHE,6.0,1.857166472
2021-22,1,222,J Henderson,MID,LIV,5.0,1.994089864
2021-22,1,216,Ndidi,MID,LEI,5.0,2.780546262
2021-22,1,266,Rodri,MID,MCI,5.5,2.454128075
2021-22,1,325,Cantwell,MID,NOR,5.5,2.506517357
2021-22,1,365,Hojbjerg,MID,TOT,5.0,2.369844165
2021-22,1,426,Moutinho,MID,WOL,5.0,2.315757543
2021-22,1,21,Smith Rowe,MID,ARS,5.5,2.39379544
2021-22,1,232,Fabinho,MID,LIV,5.5,2.546911861
2021-22,1,492,Bailey,MID,AVL,6.5,1.554022293
2021-22,1,339,S Armstrong,MID,SOU,6.0,2.495952881
2021-22,1,391,Sema,MID,WAT,5.5,2.232446537
2021-22,1,86,Jensen,MID,BRE,5.0,2.552168766
2021-22,1,225,Thiago,MID,LIV,5.5,1.83994295
2021-22,1,372,Lo Celso,MID,TOT,6.0,2.241439195
2021-22,1,70,Bissouma,MID,BHA,4.5,2.398867835
2021-22,1,53,Lallana,MID,BHA,5.5,2.328120685
2021-22,1,115,Brownhill,MID,BUR,4.5,2.416450333
2021-22,1,436,Neves,MID,WOL,5.5,1.972556153
2021-22,1,362,Lucas Moura,MID,TOT,6.5,2.144971818
2021-22,1,7,Xhaka,MID,ARS,5.0,2.474836372
2021-22,1,285,McTominay,MID,MUN,5.5,2.288976707
2021-22,1,323,Dowell,MID,NOR,5.5,2.233479537
2021-22,1,381,Cleverley,MID,WAT,5.0,2.388436069
2021-22,1,191,K Phillips,MID,LEE,5.0,1.995348923
2021-22,1,336,Redmond,MID,SOU,6.0,2.30897287
2021-22,1,449,Rashica,MID,NOR,5.5,2.081948562
2021-22,1,440,Gibbs-White,MID,WOL,4.5,2.112193394
2021-22,1,26,Martinelli,MID,ARS,5.5,1.88908669
2021-22,1,74,Mac Allister,MID,BHA,5.5,2.058045156
2021-22,1,171,Allan,MID,EVE,4.5,2.303312478
2021-22,1,50,Douglas Luiz,MID,AVL,4.5,1.950070835
2021-22,1,75,Moder,MID,BHA,4.5,2.085153363
2021-22,1,335,Romeu,MID,SOU,4.5,2.210952262
2021-22,1,155,Schlupp,MID,CRY,5.5,2.125230876
2021-22,1,318,McLean,MID,NOR,5.0,2.159461627
2021-22,1,125,Kovacic,MID,CHE,5.0,2.427307989
2021-22,1,274,Fred,MID,MUN,5.0,1.774371008
2021-22,1,140,Hudson-Odoi,MID,CHE,5.5,2.795575241
2021-22,1,186,Klich,MID,LEE,5.5,2.03947868
2021-22,1,332,Walcott,MID,SOU,6.0,2.200091518
2021-22,1,441,Neto,MID,WOL,6.5,0.0
2021-22,1,287,D James,MID,MUN,6.0,1.552092149
2021-22,1,101,Cork,MID,BUR,4.5,2.092453506
2021-22,1,130,Kante,MID,CHE,5.0,2.453214355
2021-22,1,84,Janelt,MID,BRE,5.0,2.00212082
2021-22,1,462,Mwepu,MID,BHA,6.0,1.380683392
2021-22,1,403,Louza,MID,WAT,5.5,1.805843613
2021-22,1,306,Hayden,MID,NEW,4.5,2.342364273
2021-22,1,265,Foden,MID,MCI,8.0,0.0
2021-22,1,464,Olise,MID,CRY,5.5,0.248884979
2021-22,1,471,Lees-Melou,MID,NOR,5.0,0.945624219
2021-22,1,386,Hughes,MID,WAT,5.0,2.094570901
2021-22,1,281,Rashford,MID,MUN,9.5,0.0
2021-22,1,77,Norgaard,MID,BRE,5.0,1.405869416
2021-22,1,144,Gallagher,MID,CRY,5.5,1.001192973
2021-22,1,174,Iwobi,MID,EVE,6.0,1.821838143
2021-22,1,482,Townsend,MID,EVE,5.5,1.662206828
2021-22,1,453,Fernandinho,MID,MCI,5.0,1.529307416
2021-22,1,108,Gudmundsson,MID,BUR,5.5,1.96525106
2021-22,1,298,Fraser,MID,NEW,5.5,2.175507488
2021-22,1,487,Bryan Gil,MID,TOT,6.0,0.609945156
2021-22,1,131,Ziyech,MID,CHE,7.5,0.239750427
2021-22,1,148,McArthur,MID,CRY,4.5,1.126529888
2021-22,1,193,Roberts,MID,LEE,5.0,1.786276318
2021-22,1,434,Dendoncker,MID,WOL,5.0,1.797878973
2021-22,1,192,Costa,MID,LEE,5.5,0.965346755
2021-22,1,369,Bergwijn,MID,TOT,6.0,0.770598921
2021-22,1,385,Chalobah,MID,WAT,5.0,2.096527369
2021-22,1,438,Podence,MID,WOL,5.5,0.040580913
2021-22,1,3,Willian,MID,ARS,6.5,0.543606083
2021-22,1,145,Gilmour,MID,NOR,4.5,1.891918449
2021-22,1,459,Mata,MID,MUN,5.0,0.585544697
2021-22,1,82,Dasilva,MID,BRE,5.5,0.474439783
2021-22,1,276,Lingard,MID,MUN,7.0,0.134163038
2021-22,1,479,Onyeka,MID,BRE,5.0,1.038772414
2021-22,1,12,Elneny,MID,ARS,4.5,2.221413616
2021-22,1,221,Milner,MID,LIV,5.0,2.465963233
2021-22,1,202,Albrighton,MID,LEI,5.5,0.679204913
2021-22,1,29,Hourihane,MID,AVL,5.0,0.395992437
2021-22,1,239,Keita,MID,LIV,5.0,0.962766466
2021-22,1,124,Barkley,MID,CHE,5.5,0.141709201
2021-22,1,34,Sanson,MID,AVL,5.0,0.195866331
2021-22,1,506,Elliott,MID,LIV,5.5,0.934561555
2021-22,1,416,Lanzini,MID,WHU,6.0,0.912300387
2021-22,1,373,Skipp,MID,TOT,4.5,0.208681323
2021-22,1,282,van de Beek,MID,MUN,6.0,0.740983354
2021-22,1,160,Eze,MID,CRY,6.0,0.0
2021-22,1,132,Loftus-Cheek,MID,CHE,5.5,0.124267644
2021-22,1,25,Guendouzi,MID,ARS,4.5,0.0
2021-22,1,57,Propper,MID,BHA,4.5,0.0
2021-22,1,116,Benson,MID,BUR,4.5,0.0
2021-22,1,316,Stiepermann,MID,NOR,5.0,0.0
2021-22,1,330,Martin,MID,NOR,5.0,0.0
2021-22,1,37,Trezeguet,MID,AVL,5.5,0.0
2021-22,1,392,Zinckernagel,MID,WAT,5.5,0.0
2021-22,1,66,Jahanbakhsh,MID,BHA,5.5,0.0
2021-22,1,167,Bernard,MID,EVE,5.5,0.0
2021-22,1,182,P Hernandez,MID,LEE,5.5,0.0
2021-22,1,356,Lamela,MID,TOT,6.0,0.0
2021-22,1,164,Sigurdsson,MID,EVE,7.0,0.0
2021-22,1,484,D Gray,MID,EVE,5.5,0.936634118
2021-22,1,328,Placheta,MID,NOR,5.0,0.410474701
2021-22,1,512,Elanga,MID,MUN,5.0,0.052625934
2021-22,1,507,Palmer,MID,MCI,4.5,0.022088771
2021-22,1,97,Bidstrup,MID,BRE,4.5,0.050177169
2021-22,1,505,Dewsbury-Hall,MID,LEI,4.5,0.022225187
2021-22,1,511,A Pereira,MID,MUN,5.0,0.02231281
2021-22,1,508,Edozie,MID,MCI,5.0,0.019829324
2021-22,1,378,Gosling,MID,WAT,5.0,0.333620967
2021-22,1,346,Tella,MID,SOU,5.0,0.953510265
2021-22,1,499,Baptiste,MID,BRE,5.0,0.047132504
2021-22,1,226,Shaqiri,MID,LIV,6.0,0.048134892
2021-22,1,271,Matic,MID,MUN,4.5,0.540383542
2021-22,1,312,M Longstaff,MID,NEW,4.5,0.04661023
2021-22,1,522,Coventry,MID,WHU,4.5,0.018177407
2021-22,1,73,Alzate,MID,BHA,5.0,0.19768975
2021-22,1,18,Torreira,MID,ARS,4.5,0.173462072
2021-22,1,495,Kucka,MID,WAT,5.5,0.043075317
2021-22,1,15,Partey,MID,ARS,5.0,0.0
2021-22,1,496,A Ramsey,MID,AVL,4.5,0.039538957
2021-22,1,236,Minamino,MID,LIV,5.5,0.149631746
2021-22,1,412,Yarmolenko,MID,WHU,5.5,1.704049139
2021-22,1,394,Dele-Bashiru,MID,WAT,4.5,0.093782193
2021-22,1,517,Elyounoussi,MID,SOU,5.5,0.1884705
2021-22,1,206,Praet,MID,LEI,5.0,0.19780654
2021-22,1,497,Philogene-Bidace,MID,AVL,5.0,0.088514958
2021-22,1,366,Winks,MID,TOT,4.5,1.455071498
2021-22,1,478,Lokonga,MID,ARS,5.0,0.299395398
2021-22,1,347,Smallbone,MID,SOU,4.5,0.040908002
2021-22,1,375,Ndombele,MID,TOT,6.0,0.160437107
2021-22,1,467,Etebo,MID,WAT,4.5,0.086128763
2021-22,1,203,N Mendy,MID,LEI,4.5,0.01798738
2021-22,1,405,Baah,MID,WAT,4.5,0.084268127
2021-22,1,458,Soumare,MID,LEI,5.0,1.316750155
2021-22,1,176,T Davies,MID,EVE,5.0,0.838093942
2021-22,1,402,Hungbo,MID,WAT,4.5,0.074751026
2021-22,1,297,Hendrick,MID,NEW,5.0,0.790224303
2021-22,1,214,Choudhury,MID,LEI,4.5,0.127290698
2021-22,1,79,Fosu,MID,BRE,5.5,1.741316133
2021-22,1,397,Quina,MID,WAT,4.5,0.632450238
2021-22,1,197,Shackleton,MID,LEE,4.5,0.071740066
2021-22,1,244,Jones,MID,LIV,5.0,0.083687793
2021-22,1,85,Ghoddos,MID,BRE,5.5,1.078244905
2021-22,1,309,S Longstaff,MID,NEW,4.5,0.719445913
2021-22,1,227,Chamberlain,MID,LIV,6.0,0.390861772
2021-22,1,504,Gbamin,MID,EVE,4.5,0.038257081
2021-22,1,503,Gordon,MID,EVE,4.5,0.16822364
